Ion N,Azm,Elv,KE,TOF,X,Y,Z,KE
initial,initial,initial,initial,final,final,final,final,final
5609,0,0.4,2010.12,0.0215549,406.7,2.34638,0,1112.91
5610,0,0.4,1559.23,0.0304753,406.7,2.19585,0,662.015
5611,0,0.4,2360.3,0.0184364,406.7,2.43499,0,1463.09
5612,0,0.4,1545.75,0.0309706,406.7,2.19294,0,648.538
5613,0,0.4,1222.12,0.0973468,406.7,5.27929,0,324.907
5614,0,0.4,1498.65,0.03294,406.7,2.18733,0,601.442
5615,0,0.4,1539.78,0.0311987,406.7,2.1918,0,642.568
5616,0,0.4,1841.15,0.0238337,406.7,2.29148,0,943.933
5617,0,0.4,1952.04,0.0222571,406.7,2.32844,0,1054.82
5618,0,0.4,1906.81,0.0228584,406.7,2.31378,0,1009.6
5619,0,0.4,1383.44,0.0404229,406.7,2.24978,0,486.228
5620,0,0.4,1320.71,0.0481845,406.7,2.43964,0,423.494
5621,0,0.4,2237.1,0.0193643,406.7,2.40732,0,1339.89
5622,0,0.4,2013.86,0.0215121,406.7,2.3475,0,1116.64
5623,0,0.4,1974.67,0.0219748,406.7,2.33555,0,1077.46
5624,0,0.4,2212.16,0.0195709,406.7,2.40129,0,1314.95
5625,0,0.4,1760.5,0.0252412,406.7,2.26277,0,863.29
5626,0,0.6,2271.71,0.0190892,406.7,3.62966,0,1374.5
5627,0,0.6,1653.79,0.0276106,406.7,3.34813,0,756.573
5628,0,0.6,1406.73,0.0384457,406.7,3.34976,0,509.52
5629,0,0.6,2311.41,0.0187879,406.7,3.64296,0,1414.2
5630,0,0.6,1323.49,0.0477268,406.7,3.66275,0,426.278
5631,0,0.6,1458.99,0.0349741,406.7,3.30328,0,561.78
5632,0,0.6,1886.52,0.0231464,406.7,3.46934,0,989.308
5633,0,0.6,1253.72,0.0676476,406.7,5.02107,0,356.512
5634,0,0.6,1947.68,0.0223134,406.7,3.49891,0,1050.47
5635,0,0.6,1844.77,0.0237768,406.7,3.44831,0,947.558
5636,0,0.6,1719.27,0.0260759,406.7,3.38225,0,822.054
5637,0,0.6,1890.88,0.0230837,406.7,3.4715,0,993.666
5638,0,0.6,2313.5,0.0187725,406.7,3.64364,0,1416.29
5639,0,0.6,1464.78,0.0346509,406.7,3.3011,0,567.566
5640,0,0.6,2059.16,0.0210149,406.7,3.54871,0,1161.94
5641,0,0.6,1614.16,0.028699,406.7,3.329,0,716.948
5642,0,0.6,2285.85,0.0189802,406.7,3.63446,0,1388.64
5643,0,0.6,1207.73,0.144208,406.7,12.3326,0,310.515
5644,0,0.6,1790.13,0.0246936,406.7,3.41991,0,892.918
5645,0,0.6,2122.33,0.0203787,406.7,3.5746,0,1225.12
5646,0,0.6,2316.9,0.0187474,406.7,3.64476,0,1419.69
5647,0,0.6,1672.39,0.0271445,406.7,3.35762,0,775.177
5648,0,0.6,2249.96,0.0192609,406.7,3.62215,0,1352.75
5649,0,0.6,1399.41,0.0390322,406.7,3.36167,0,502.195
5650,0,0.6,1861.84,0.0235124,406.7,3.45699,0,964.624
5651,0,0.6,2070.44,0.0208966,406.7,3.55345,0,1173.22
5652,0,0.6,1672.13,0.0271507,406.7,3.35749,0,774.921
5653,0,0.6,2139.32,0.0202178,406.7,3.58129,0,1242.11
5654,0,0.6,1256.25,0.0663619,406.7,4.91258,0,359.039
5655,0,0.6,1943.94,0.0223615,406.7,3.49715,0,1046.73
5656,0,0.6,1583.4,0.0296501,406.7,3.3158,0,686.186
5657,0,0.6,2303.17,0.0188492,406.7,3.64024,0,1405.96
5658,0,0.6,1993.09,0.0217539,406.7,3.51984,0,1095.88
5659,0,0.6,1685.32,0.0268354,406.7,3.36433,0,788.105
5660,0,0.6,2393.96,0.0182069,406.7,3.66899,0,1496.74
5661,0,0.6,1298.37,0.0525077,406.7,3.91562,0,401.155
5662,0,0.6,2135.73,0.0202514,406.7,3.57989,0,1238.52
5663,0,0.6,2046.85,0.0211464,406.7,3.54347,0,1149.64
5664,0,0.6,2018.36,0.0214614,406.7,3.5311,0,1121.15
5665,0,0.6,1866.08,0.0234481,406.7,3.45913,0,968.872
5666,0,0.6,2205.94,0.0196241,406.7,3.60644,0,1308.73
5667,0,0.6,2227.99,0.0194395,406.7,3.61439,0,1330.77
5668,0,0.6,2364.48,0.0184078,406.7,3.65994,0,1467.26
5669,0,0.6,1564.61,0.0302854,406.7,3.30884,0,667.398
5670,0,0.6,1483.09,0.0336905,406.7,3.29685,0,585.877
5671,0,0.6,1527.07,0.0317043,406.7,3.29867,0,629.86
5672,0,0.6,1527.59,0.0316834,406.7,3.29876,0,630.373
5673,0,0.6,1936.8,0.0224544,406.7,3.49376,0,1039.59
5674,0,0.6,1252.85,0.0681148,406.7,5.06105,0,355.633
5675,0,0.6,1745.74,0.0255302,406.7,3.39635,0,848.532
5676,0,0.6,1727.84,0.0258951,406.7,3.38681,0,830.623
5677,0,0.6,1647.96,0.027762,406.7,3.34522,0,750.751
5678,0,0.6,2142.33,0.0201898,406.7,3.58246,0,1245.11
5679,0,0.6,2132.8,0.020279,406.7,3.57874,0,1235.59
5680,0,0.6,1227.72,0.0888942,406.7,7.07113,0,330.511
5681,0,0.6,1682.94,0.0268915,406.7,3.36309,0,785.725
5682,0,0.6,1279.62,0.0573795,406.7,4.22596,0,382.404
5683,0,0.6,2055.93,0.0210491,406.7,3.54734,0,1158.72
5684,0,0.6,1467.96,0.0344772,406.7,3.30009,0,570.752
5685,0,0.6,2088.89,0.0207076,406.7,3.5611,0,1191.68
5686,0,0.6,1615.3,0.0286658,406.7,3.32952,0,718.084
5687,0,0.6,1987.71,0.0218178,406.7,3.5174,0,1090.49
5688,0,0.6,1258.63,0.0652226,406.7,4.81838,0,361.42
5689,0,0.6,1551.83,0.0307445,406.7,3.30473,0,654.617
5690,0,0.6,1942.52,0.02238,406.7,3.49647,0,1045.3
5691,0,0.6,2394.4,0.018204,406.7,3.66913,0,1497.18
5692,0,0.6,2063.3,0.0209712,406.7,3.55045,0,1166.08
5693,0,0.6,2094.35,0.0206527,406.7,3.56334,0,1197.14
5694,0,0.6,1554.43,0.0306492,406.7,3.30552,0,657.217
5695,0,0.6,1914.35,0.022755,406.7,3.48299,0,1017.14
5696,0,0.6,2213.41,0.0195609,406.7,3.60915,0,1316.2
5697,0,0.6,1381.65,0.0405908,406.7,3.3988,0,484.434
5698,0,0.6,1275.51,0.0586662,406.7,4.31582,0,378.302
5699,0,0.6,1613.9,0.0287065,406.7,3.32888,0,716.692
5700,0,0.6,1691.25,0.0266974,406.7,3.36744,0,794.038
5701,0,0.6,1323.93,0.0476557,406.7,3.65941,0,426.717
5702,0,0.6,1204.61,0.168681,402.55,15.6858,0,7.40194
5703,0,0.6,2307.9,0.018814,406.7,3.6418,0,1410.68
5704,0,0.6,1317.74,0.0486915,406.7,3.70926,0,420.528
5705,0,0.6,2262.3,0.0191629,406.7,3.62643,0,1365.09
5706,0,0.6,2107.46,0.0205228,406.7,3.56866,0,1210.25
5707,0,0.6,1732.71,0.0257942,406.7,3.38941,0,835.494
5708,0,0.6,2383.41,0.018278,406.7,3.66578,0,1486.2
5709,0,0.6,1825.58,0.0240861,406.7,3.43843,0,928.368
5710,0,0.6,2395.46,0.0181968,406.7,3.66945,0,1498.25
5711,0,0.6,1359.16,0.0429054,406.7,3.46807,0,461.948
5712,0,0.6,1359.89,0.0428228,406.7,3.46532,0,462.68
5713,0,0.6,1346.2,0.0444628,406.7,3.52375,0,448.983
5714,0,0.6,1229.19,0.0870504,406.7,6.87863,0,331.975
5715,0,0.6,2032.75,0.0213004,406.7,3.53739,0,1135.54
5716,0,0.6,1329.57,0.0467738,406.7,3.61917,0,432.357
5717,0,0.6,1721.57,0.0260269,406.7,3.38348,0,824.361
5718,0,0.6,2083.4,0.0207633,406.7,3.55884,0,1186.19
5719,0,0.6,1828.44,0.0240392,406.7,3.43991,0,931.225
5720,0,0.6,2370.23,0.0183681,406.7,3.66172,0,1473.01
5721,0,0.6,1209.52,0.134095,406.7,11.841,0,312.309
5722,0,0.6,2110.94,0.0204888,406.7,3.57006,0,1213.73
5723,0,0.6,1708.28,0.0263139,406.7,3.37642,0,811.067
5724,0,0.6,2133.02,0.0202769,406.7,3.57883,0,1235.81
5725,0,0.6,2244.61,0.0193039,406.7,3.62028,0,1347.4
5726,0,0.6,1244.02,0.073498,406.7,5.54152,0,346.807
5727,0,0.6,2368.54,0.0183797,406.7,3.6612,0,1471.33
5728,0,0.6,1250.9,0.069186,406.7,5.15382,0,353.692
5729,0,0.6,1362.9,0.0424897,406.7,3.45442,0,465.683
5730,0,0.6,1969.21,0.0220423,406.7,3.50894,0,1072.0
5731,0,0.6,1464.23,0.0346812,406.7,3.30129,0,567.017
5732,0,0.6,1614.86,0.0286786,406.7,3.32932,0,717.644
5733,0,0.6,1723.4,0.0259881,406.7,3.38445,0,826.192
5734,0,0.6,1314.26,0.0493084,406.7,3.74024,0,417.049
5735,0,0.6,2198.58,0.019687,406.7,3.60374,0,1301.37
5736,0,0.6,1755.67,0.0253351,406.7,3.40164,0,858.456
5737,0,0.6,1912.38,0.0227821,406.7,3.48203,0,1015.16
5738,0,0.6,2384.29,0.018272,406.7,3.66605,0,1487.08
5739,0,0.6,1664.7,0.027334,406.7,3.35367,0,767.487
5740,0,0.6,1368.76,0.0418642,406.7,3.43487,0,471.543
5741,0,0.6,1719.12,0.0260791,406.7,3.38217,0,821.907
5742,0,0.6,1384.43,0.0403326,406.7,3.39211,0,487.217
5743,0,0.6,2327.27,0.0186717,406.7,3.64812,0,1430.06
5744,0,0.6,1219.41,0.102551,406.7,8.54409,0,322.197
5745,0,0.6,1370.4,0.0416939,406.7,3.42975,0,473.191
5746,0,0.6,1467.09,0.0345248,406.7,3.30036,0,569.874
5747,0,0.6,1831.29,0.0239926,406.7,3.44139,0,934.081
5748,0,0.6,2065.82,0.0209447,406.7,3.55152,0,1168.61
5749,0,0.6,1310.82,0.0499456,406.7,3.77323,0,413.606
5750,0,0.6,2140.53,0.0202065,406.7,3.58176,0,1243.32
5751,0,0.6,2126.25,0.0203412,406.7,3.57616,0,1229.04
5752,0,0.6,2037.92,0.0212436,406.7,3.53963,0,1140.7
5753,0,0.6,1816.83,0.0242315,406.7,3.43389,0,919.616
5754,0,0.6,2376.74,0.0183234,406.7,3.66374,0,1479.53
5755,0,0.6,1491.7,0.0332689,406.7,3.29603,0,594.484
5756,0,0.6,2108.96,0.0205081,406.7,3.56926,0,1211.75
5757,0,0.6,2331.77,0.0186392,406.7,3.64958,0,1434.56
5758,0,0.6,2156.35,0.0200606,406.7,3.58788,0,1259.14
5759,0,0.6,2053.77,0.0210721,406.7,3.54642,0,1156.56
5760,0,0.6,2297.57,0.0188913,406.7,3.63838,0,1400.36
5761,0,0.6,2209.71,0.0195921,406.7,3.60781,0,1312.5
5762,0,0.6,2187.33,0.0197843,406.7,3.59958,0,1290.12
5763,0,0.6,2378.03,0.0183146,406.7,3.66413,0,1480.81
5764,0,0.6,1837.85,0.0238869,406.7,3.44476,0,940.637
5765,0,0.6,1555.13,0.0306239,406.7,3.30574,0,657.913
5766,0,0.6,2135.77,0.0202511,406.7,3.5799,0,1238.56
5767,0,0.6,1727.91,0.0258936,406.7,3.38685,0,830.697
5768,0,0.6,1554.94,0.0306305,406.7,3.30568,0,657.73
5769,0,0.6,1446.32,0.035719,406.7,3.3097,0,549.109
5770,0,0.6,1905.53,0.0228768,406.7,3.4787,0,1008.31
5771,0,0.6,2375.17,0.0183341,406.7,3.66325,0,1477.96
5772,0,0.6,1283.54,0.0562348,406.7,4.14869,0,386.323
5773,0,0.6,2230.04,0.0194226,406.7,3.61512,0,1332.82
5774,0,0.6,1504.88,0.032656,406.7,3.296,0,607.667
5775,0,0.6,1750.14,0.0254432,406.7,3.39869,0,852.926
5776,0,0.6,1366.7,0.0420796,406.7,3.44147,0,469.492
5777,0,0.6,1574.17,0.0299565,406.7,3.31226,0,676.957
5778,0,0.6,1637.38,0.0280445,406.7,3.34,0,740.167
5779,0,0.6,1619.47,0.0285448,406.7,3.33145,0,722.259
5780,0,0.6,2273.1,0.0190784,406.7,3.63014,0,1375.89
5781,0,0.6,1767.42,0.0251101,406.7,3.40789,0,870.212
5782,0,0.6,1754.17,0.0253643,406.7,3.40084,0,856.955
5783,0,0.6,2078.68,0.0208115,406.7,3.55688,0,1181.46
5784,0,0.6,1769.07,0.0250791,406.7,3.40876,0,871.86
5785,0,0.6,1551.68,0.0307499,406.7,3.30469,0,654.471
5786,0,0.6,1305.8,0.0509264,406.7,3.82592,0,408.589
5787,0,0.6,1546.96,0.0309257,406.7,3.30333,0,649.746
5788,0,0.6,1684.29,0.0268595,406.7,3.3638,0,787.08
5789,0,0.6,2376.16,0.0183274,406.7,3.66356,0,1478.95
5790,0,0.6,2130.72,0.0202987,406.7,3.57792,0,1233.5
5791,0,0.6,1752.01,0.0254065,406.7,3.39969,0,854.794
5792,0,0.6,2107.54,0.0205221,406.7,3.56868,0,1210.32
5793,0,0.6,1959.47,0.0221636,406.7,3.50443,0,1062.26
5794,0,0.6,2117.68,0.0204234,406.7,3.57275,0,1220.47
5795,0,0.6,1691.91,0.0266822,406.7,3.36779,0,794.697
5796,0,0.6,2250.4,0.0192574,406.7,3.6223,0,1353.19
5797,0,0.6,1448.66,0.0355772,406.7,3.30833,0,551.453
5798,0,0.6,2080.36,0.0207943,406.7,3.55758,0,1183.15
5799,0,0.6,2362.24,0.0184233,406.7,3.65924,0,1465.03
5800,0,0.6,1416.69,0.0376937,406.7,3.33616,0,519.481
5801,0,0.6,1461.01,0.0348605,406.7,3.30247,0,563.794
5802,0,0.6,1580.83,0.0297342,406.7,3.3148,0,683.622
5803,0,0.6,1435.11,0.0364244,406.7,3.31759,0,537.902
5804,0,0.6,1314.66,0.0492356,406.7,3.73654,0,417.452
5805,0,0.6,1297.23,0.0527641,406.7,3.9307,0,400.02
5806,0,0.6,2039.89,0.021222,406.7,3.54048,0,1142.68
5807,0,0.6,2078.57,0.0208127,406.7,3.55684,0,1181.35
5808,0,0.6,1949.8,0.0222862,406.7,3.49991,0,1052.59
5809,0,0.6,1813.68,0.0242846,406.7,3.43225,0,916.466
5810,0,0.6,1271.56,0.060004,406.7,4.41249,0,374.347
5811,0,0.6,1902.6,0.0229177,406.7,3.47726,0,1005.38
5812,0,0.6,1935.3,0.0224741,406.7,3.49305,0,1038.09
5813,0,0.6,2239.74,0.0193433,406.7,3.61856,0,1342.53
5814,0,0.6,1379.34,0.0408091,406.7,3.40462,0,482.127
5815,0,0.6,1820.82,0.0241648,406.7,3.43597,0,923.607
5816,0,0.6,1458.48,0.0350033,406.7,3.30349,0,561.267
5817,0,0.6,2229.71,0.0194253,406.7,3.61501,0,1332.49
5818,0,0.6,2151.66,0.0201034,406.7,3.58608,0,1254.45
5819,0,0.6,2013.78,0.0215135,406.7,3.52908,0,1116.57
5820,0,0.6,1939.84,0.0224147,406.7,3.49521,0,1042.63
5821,0,0.6,1835.4,0.0239263,406.7,3.4435,0,938.183
5822,0,0.6,1894.03,0.0230387,406.7,3.47305,0,996.815
5823,0,0.6,1982.65,0.0218784,406.7,3.5151,0,1085.44
5824,0,0.6,1822.54,0.0241362,406.7,3.43686,0,925.329
5825,0,0.6,2287.13,0.0189704,406.7,3.63489,0,1389.92
5826,0,0.6,1835.47,0.0239251,406.7,3.44354,0,938.256
5827,0,0.6,1880.0,0.0232413,406.7,3.4661,0,982.789
5828,0,0.6,1730.11,0.0258479,406.7,3.38802,0,832.894
5829,0,0.6,1471.15,0.0343063,406.7,3.29919,0,573.939
5830,0,0.6,1246.73,0.0716957,406.7,5.3768,0,349.518
5831,0,0.6,1705.31,0.0263794,406.7,3.37485,0,808.101
5832,0,0.6,1629.4,0.0282639,406.7,3.33614,0,732.183
5833,0,0.6,1390.58,0.0397809,406.7,3.37853,0,493.37
5834,0,0.6,2207.4,0.0196116,406.7,3.60697,0,1310.19
5835,0,0.6,1553.07,0.0306987,406.7,3.30511,0,655.862
5836,0,0.6,2036.71,0.0212569,406.7,3.53911,0,1139.5
5837,0,0.6,2297.35,0.0188929,406.7,3.63831,0,1400.14
5838,0,0.6,1560.07,0.0304459,406.7,3.30732,0,662.857
5839,0,0.6,1900.73,0.0229439,406.7,3.47635,0,1003.52
5840,0,0.6,1504.04,0.032694,406.7,3.29596,0,606.825
5841,0,0.6,1982.54,0.0218798,406.7,3.51505,0,1085.33
5842,0,0.6,2188.73,0.0197721,406.7,3.6001,0,1291.51
5843,0,0.6,2323.61,0.0186984,406.7,3.64694,0,1426.39
5844,0,0.6,1223.8,0.0945423,406.7,7.67195,0,326.592
5845,0,0.6,1313.53,0.0494417,406.7,3.74706,0,416.316
5846,0,0.6,1958.52,0.0221756,406.7,3.50398,0,1061.31
5847,0,0.6,1225.16,0.0924574,406.7,7.44842,0,327.947
5848,0,0.6,1788.56,0.0247218,406.7,3.41908,0,891.343
5849,0,0.6,2103.87,0.0205581,406.7,3.56721,0,1206.66
5850,0,0.6,2055.13,0.0210577,406.7,3.547,0,1157.92
5851,0,0.6,2169.39,0.0199428,406.7,3.59285,0,1272.18
5852,0,0.6,1743.84,0.0255682,406.7,3.39534,0,846.627
5853,0,0.6,2004.74,0.0216175,406.7,3.52506,0,1107.52
5854,0,0.6,1460.57,0.0348852,406.7,3.30264,0,563.355
5855,0,0.6,1802.69,0.0244726,406.7,3.42651,0,905.479
5856,0,0.6,2171.81,0.0199212,406.7,3.59377,0,1274.59
5857,0,0.6,1305.0,0.05109,406.7,3.83494,0,407.783
5858,0,0.6,1303.57,0.0513846,406.7,3.85132,0,406.355
5859,0,0.6,2153.97,0.0200823,406.7,3.58697,0,1256.76
5860,0,0.6,1742.16,0.025602,406.7,3.39444,0,844.943
5861,0,0.6,2327.16,0.0186725,406.7,3.64809,0,1429.95
5862,0,0.6,1421.16,0.0373721,406.7,3.33093,0,523.949
5863,0,0.6,1898.46,0.0229758,406.7,3.47524,0,1001.25
5864,0,0.6,2069.23,0.0209092,406.7,3.55295,0,1172.02
5865,0,0.6,1906.96,0.0228569,406.7,3.47939,0,1009.74
5866,0,0.6,2069.85,0.0209027,406.7,3.55321,0,1172.64
5867,0,0.6,2175.03,0.0198925,406.7,3.59498,0,1277.82
5868,0,0.6,1811.63,0.0243193,406.7,3.43118,0,914.415
5869,0,0.6,2044.18,0.0211753,406.7,3.54232,0,1146.97
5870,0,0.6,1523.52,0.0318504,406.7,3.29804,0,626.308
5871,0,0.6,1942.26,0.0223833,406.7,3.49635,0,1045.05
5872,0,0.6,1752.45,0.0253979,406.7,3.39992,0,855.234
5873,0,0.6,2011.95,0.0215344,406.7,3.52827,0,1114.74
5874,0,0.6,1295.36,0.0531953,406.7,3.95639,0,398.152
5875,0,0.6,1662.79,0.0273816,406.7,3.3527,0,765.582
5876,0,0.6,1697.55,0.0265534,406.7,3.37075,0,800.337
5877,0,0.6,1812.21,0.0243094,406.7,3.43149,0,915.001
5878,0,0.6,1321.62,0.0480331,406.7,3.67726,0,424.41
5879,0,0.6,2301.85,0.0188591,406.7,3.6398,0,1404.64
5880,0,0.6,1829.02,0.0240296,406.7,3.44021,0,931.811
5881,0,0.6,1864.69,0.0234691,406.7,3.45843,0,967.481
5882,0,0.6,1644.63,0.0278499,406.7,3.34356,0,747.418
5883,0,0.6,1628.52,0.0282884,406.7,3.33572,0,731.304
5884,0,0.6,1352.06,0.0437356,406.7,3.49687,0,454.843
5885,0,0.6,1216.88,0.108309,406.7,9.17811,0,319.67
5886,0,0.6,1332.32,0.0463638,406.7,3.60117,0,435.104
5887,0,0.6,1206.52,0.151737,402.55,13.9974,0,9.3063
5888,0,0.6,2272.01,0.0190869,406.7,3.62976,0,1374.79
5889,0,0.6,1963.1,0.0221182,406.7,3.50611,0,1065.88
5890,0,0.6,1572.3,0.0300199,406.7,3.31157,0,675.089
5891,0,0.6,2062.86,0.0209759,406.7,3.55027,0,1165.64
5892,0,0.6,1539.12,0.0312248,406.7,3.30127,0,641.909
5893,0,0.6,1758.75,0.0252756,406.7,3.40328,0,861.533
5894,0,0.6,1277.35,0.0580799,406.7,4.27448,0,380.134
5895,0,0.6,1220.51,0.100341,406.7,8.30178,0,323.296
5896,0,0.6,2199.71,0.0196772,406.7,3.60416,0,1302.5
5897,0,0.6,1319.28,0.048427,406.7,3.69627,0,422.066
5898,0,0.6,1740.4,0.0256374,406.7,3.3935,0,843.185
5899,0,0.6,1884.43,0.0231766,406.7,3.46831,0,987.22
5900,0,0.6,1588.96,0.0294702,406.7,3.31804,0,691.752
5901,0,0.6,1589.22,0.029462,406.7,3.31815,0,692.009
5902,0,0.6,1475.84,0.0340601,406.7,3.29809,0,578.626
5903,0,0.6,1466.35,0.0345647,406.7,3.30059,0,569.141
5904,0,0.6,1605.44,0.0289582,406.7,3.32508,0,708.232
5905,0,0.6,1870.55,0.023381,406.7,3.46138,0,973.34
5906,0,0.6,1385.56,0.0402288,406.7,3.38948,0,488.352
5907,0,0.6,1438.04,0.0362354,406.7,3.31531,0,540.832
5908,0,0.6,1502.83,0.0327488,406.7,3.29592,0,605.617
5909,0,0.6,2396.67,0.0181888,406.7,3.66981,0,1499.45
5910,0,0.6,1386.22,0.040169,406.7,3.38798,0,489.012
5911,0,0.6,1998.4,0.0216913,406.7,3.52223,0,1101.19
5912,0,0.6,1437.24,0.0362871,406.7,3.31592,0,540.026
5913,0,0.6,2240.25,0.0193392,406.7,3.61875,0,1343.04
5914,0,0.6,1436.1,0.0363602,406.7,3.31681,0,538.891
5915,0,0.6,1543.41,0.0310601,406.7,3.30236,0,646.194
5916,0,0.6,1207.76,0.143974,406.7,12.3357,0,310.556
5917,0,0.6,2042.13,0.0211976,406.7,3.54144,0,1144.92
5918,0,0.6,1298.51,0.0524749,406.7,3.9137,0,401.301
5919,0,0.6,2326.13,0.01868,406.7,3.64776,0,1428.92
5920,0,0.6,2027.3,0.021361,406.7,3.53502,0,1130.08
5921,0,0.6,1248.71,0.0704696,406.7,5.2669,0,351.495
5922,0,0.6,2379.38,0.0183054,406.7,3.66455,0,1482.17
5923,0,0.6,1493.34,0.0331902,406.7,3.29595,0,596.131
5924,0,0.6,1761.24,0.0252277,406.7,3.4046,0,864.023
5925,0,0.6,1745.56,0.0255338,406.7,3.39626,0,848.349
5926,0,0.6,2376.6,0.0183244,406.7,3.66369,0,1479.39
5927,0,0.6,1287.82,0.0550671,406.7,4.07254,0,390.608
5928,0,0.6,2271.9,0.0190878,406.7,3.62972,0,1374.68
5929,0,0.6,1574.39,0.0299491,406.7,3.31234,0,677.176
5930,0,0.6,1678.69,0.0269924,406.7,3.36088,0,781.476
5931,0,0.6,2002.32,0.0216456,406.7,3.52398,0,1105.11
5932,0,0.6,1305.69,0.0509486,406.7,3.82714,0,408.479
5933,0,0.6,1421.49,0.0373488,406.7,3.33057,0,524.279
5934,0,0.6,1450.17,0.0354873,406.7,3.30749,0,552.954
5935,0,0.6,1873.78,0.0233331,406.7,3.46299,0,976.563
5936,0,0.6,1961.01,0.0221443,406.7,3.50514,0,1063.8
5937,0,0.6,1564.46,0.0302905,406.7,3.30879,0,667.252
5938,0,0.6,1540.84,0.0311583,406.7,3.3017,0,643.63
5939,0,0.6,2304.82,0.0188369,406.7,3.64079,0,1407.61
5940,0,0.6,1373.59,0.041371,406.7,3.4203,0,476.377
5941,0,0.6,2365.1,0.0184035,406.7,3.66013,0,1467.89
5942,0,0.6,2157.27,0.0200522,406.7,3.58823,0,1260.06
5943,0,0.6,1799.84,0.0245223,406.7,3.42501,0,902.623
5944,0,0.6,1258.05,0.0654969,406.7,4.8409,0,360.834
5945,0,0.6,1596.0,0.0292481,406.7,3.32098,0,698.784
5946,0,0.6,1833.01,0.0239647,406.7,3.44227,0,935.803
5947,0,0.6,2203.89,0.0196415,406.7,3.60569,0,1306.68
5948,0,0.6,1941.71,0.0223904,406.7,3.49609,0,1044.5
5949,0,0.6,1688.06,0.0267713,406.7,3.36577,0,790.852
5950,0,0.6,1636.1,0.0280793,406.7,3.33937,0,738.885
5951,0,0.6,2230.88,0.0194157,406.7,3.61542,0,1333.67
5952,0,0.6,2129.44,0.0203109,406.7,3.57741,0,1232.22
5953,0,0.6,2186.86,0.0197884,406.7,3.59941,0,1289.65
5954,0,0.6,2150.13,0.0201176,406.7,3.58549,0,1252.91
5955,0,0.6,1869.56,0.0233958,406.7,3.46088,0,972.351
5956,0,0.6,2036.05,0.0212641,406.7,3.53882,0,1138.84
5957,0,0.6,1304.63,0.051165,406.7,3.83909,0,407.417
5958,0,0.6,1967.53,0.0220631,406.7,3.50816,0,1070.32
5959,0,0.6,2254.13,0.0192276,406.7,3.6236,0,1356.92
5960,0,0.6,2124.38,0.020359,406.7,3.57542,0,1227.17
5961,0,0.6,2256.59,0.0192081,406.7,3.62446,0,1359.37
5962,0,0.6,2231.94,0.019407,406.7,3.6158,0,1334.73
5963,0,0.6,1787.16,0.0247467,406.7,3.41834,0,889.952
5964,0,0.6,2286.43,0.0189757,406.7,3.63465,0,1389.22
5965,0,0.6,1467.42,0.0345069,406.7,3.30025,0,570.203
5966,0,0.6,1967.09,0.0220686,406.7,3.50796,0,1069.88
5967,0,0.6,1902.63,0.0229172,406.7,3.47728,0,1005.42
5968,0,0.6,2104.57,0.0205513,406.7,3.56749,0,1207.36
5969,0,0.6,2337.38,0.0185989,406.7,3.65138,0,1440.16
5970,0,0.6,1930.28,0.0225404,406.7,3.49066,0,1033.07
5971,0,0.6,1655.87,0.027557,406.7,3.34918,0,758.661
5972,0,0.6,2231.24,0.0194127,406.7,3.61556,0,1334.03
5973,0,0.6,1653.46,0.0276191,406.7,3.34797,0,756.244
5974,0,0.6,1727.18,0.0259089,406.7,3.38646,0,829.964
5975,0,0.6,1728.79,0.0258753,406.7,3.38732,0,831.576
5976,0,0.6,1523.74,0.0318413,406.7,3.29808,0,626.528
5977,0,0.6,1935.04,0.0224775,406.7,3.49293,0,1037.83
5978,0,0.6,1926.22,0.0225945,406.7,3.48871,0,1029.01
5979,0,0.6,1837.15,0.023898,406.7,3.4444,0,939.941
5980,0,0.6,1972.14,0.0220063,406.7,3.51029,0,1074.93
5981,0,0.6,1599.99,0.0291244,406.7,3.32269,0,702.775
5982,0,0.6,1909.37,0.0228234,406.7,3.48057,0,1012.16
5983,0,0.6,1327.74,0.047054,406.7,3.63174,0,430.526
5984,0,0.6,1657.59,0.027513,406.7,3.35006,0,760.382
5985,0,0.6,1839.83,0.0238553,406.7,3.44578,0,942.614
5986,0,0.6,1597.31,0.029207,406.7,3.32154,0,700.102
5987,0,0.6,1353.08,0.0436124,406.7,3.49246,0,455.868
5988,0,0.6,2178.73,0.0198598,406.7,3.59637,0,1281.52
5989,0,0.6,1290.6,0.0543509,406.7,4.02722,0,393.391
5990,0,0.6,1386.44,0.0401491,406.7,3.38748,0,489.231
5991,0,0.6,1610.72,0.0288004,406.7,3.32744,0,713.506
5992,0,0.6,2383.26,0.018279,406.7,3.66574,0,1486.05
5993,0,0.6,1787.6,0.0247388,406.7,3.41857,0,890.391
5994,0,0.6,1234.72,0.081078,406.7,6.27052,0,337.505
5995,0,0.6,2034.99,0.0212758,406.7,3.53836,0,1137.77
5996,0,0.6,1243.03,0.0741944,406.7,5.60612,0,345.819
5997,0,0.6,2291.05,0.0189405,406.7,3.6362,0,1393.84
5998,0,0.6,1634.67,0.0281183,406.7,3.33868,0,737.457
5999,0,0.6,1228.57,0.0878185,406.7,6.95858,0,331.353
6000,0,0.6,2109.04,0.0205074,406.7,3.56929,0,1211.82
6001,0,0.6,1870.44,0.0233827,406.7,3.46132,0,973.23
6002,0,0.6,1410.32,0.038169,406.7,3.34453,0,513.109
6003,0,0.6,2021.66,0.0214242,406.7,3.53255,0,1124.44
